coms_canonical_smiles,act_median_expert_0,class_activity_median_expert_1000_0
C[C@](O)(Cn1ccc2ccc(F)cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,85.0,1
C[C@](O)(Cn1ccc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,94.0,1
C[C@](O)(Cn1ccc2c(F)cc(-c3ccc(F)cc3)cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,898.0,1
C[C@@](O)(Cn1ccc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,598.0,1
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]32)cc1,5000.0,0
CCC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,2955.0,0
CC(C)(C)C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3[C@@H](c3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)C[C@@]21C,359.0,1
C[C@](O)(Cn1ccc2c(F)cccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,142.0,1
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(F)(F)F)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]32)cc1,642.0,1
COCC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5000.0,0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(OC)cc3)C[C@@]21C,561.0,1
C[C@](O)(Cn1ccc2c(F)c(-c3ccccc3)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1015.0,0
C[C@](O)(CN1CCc2cc(F)c(F)cc21)C(=O)Nc1ccc(C#N)c(Cl)c1,32.0,1
C[C@](O)(CN1CCc2ccc(F)cc21)C(=O)Nc1ccc(C#N)c(Cl)c1,37.0,1
C[C@](O)(CN1CCc2c(F)cccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,126.0,1
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC3CC3)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]32)cc1,1452.0,0
c1ccc2c(c1)CC(c1c[nH]c3ccccc13)N2,310.0,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](OCc3ccc(Cl)cc3)C[C@@]21C,85.0,1
C[C@](O)(CN1CCc2cc(F)c(-c3ccccc3)cc21)C(=O)Nc1ccc(C#N)c(Cl)c1,244.0,1
C[C@](O)(CN1CCc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,130.0,1
C[C@](O)(Cn1ccc2cc(I)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,985.0,1
CC(C)(C)C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3[C@@H](c3ccc(N4CCOCC4)cc3)C[C@@]21C,208.0,1
CC1(C)CCc2cc3c(cc2N1)NC(F)C=C3C(F)(F)F,22.0,1
C[C@](O)(Cn1ccc2ccc([N+](=O)[O-])cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,58.0,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)CCOC)cc3)C[C@@]21C,1295.0,0
C[C@](O)(Cn1cc(F)c2ccccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,45.0,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,912.0,1
CC(O)(CCc1ccc(N)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,392.0,1
CC(C)(NC(=O)Nc1ccc(F)c(C(F)(F)F)c1)C(=O)O,3100.0,0
CCN(CC)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]32)cc1,263.0,1
C[C@](O)(Cn1ccc2nc(C#N)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,686.0,1
CN(C[C@](C)(O)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c1ccc(C#N)c(-c2ccccc2)c1,48.0,1
C[C@](O)(Cn1ccc2cccc(F)c21)C(=O)Nc1ccc(C#N)c(Cl)c1,234.0,1
C[C@](O)(Cn1ccc2cc([N+](=O)[O-])ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,88.0,1
C[C@](O)(Cn1cc(C(=O)O)c2ccccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,10000.0,0
C[C@](O)(Cn1ccc2ccc(F)cc21)C(=O)Nc1ccc(C#N)c(Cl)c1,99.0,1
CN1CCN(c2ccc([C@H]3C[C@@]4(C)[C@@H](CC[C@@]4(O)C#CC(C)(C)C)[C@@H]4CCC5=CC(=O)CC[C@@H]5[C@H]43)cc2)CC1,1005.0,0
C[C@](O)(Cn1cc(C#N)c(Br)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,181.0,1
C[C@](O)(Cn1ccc(F)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,220.0,1
N#Cc1ccc(NC(=O)CS(=O)(=O)c2ccc(F)cc2)cc1C(F)(F)F,248.0,1
CC1(C)C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)N1S(C)(=O)=O,6300.0,0
C[C@](O)(Cn1cc(F)cn1)C(=O)Nc1ccnc(Cl)c1,2470.0,0
C[C@](O)(Cn1ccc(C(F)(F)F)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,205.0,1
COC(=O)Nc1ccc(-c2cnn(C[C@](C)(O)C(=O)Nc3ccc(C#N)c(C(F)(F)F)c3)c2)cc1,827.0,1
CC(=O)c1cnn(C[C@](C)(O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)c1,758.0,1
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc2c(c1)COC2=O,148.6,1
CC1(C)NC(=O)N(c2ccc(C(F)(F)F)nc2)C1=O,10000.0,0
CN1Cc2cc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)ccc2C1=O,590.2,1
CC1(C)NC(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)C1=O,4200.0,0
N#Cc1ccc(N2C(=O)C3CCc4cc(-c5ccc(C(F)(F)F)cc5)ccc4N3C2=S)cc1C(F)(F)F,50000.0,0
CC1(C)NC(=O)N(c2ccc(F)c(C(F)F)c2)C1=O,10000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc2c(c1)CCOC2=O,195.5,1
N#Cc1ncc(N2C(=O)C3(COC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,26735.0,0
CN(C)C(=O)c1cc(N2C(=O)NC(C)(C)C2=O)ccc1F,9100.0,0
N#Cc1ncc(N2C(=O)C3(CCCC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,63.8,1
C[C@](O)(Cn1cc(-c2ccc(F)cc2)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,969.0,1
CC(Cn1cc(F)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,462.0,1
N#Cc1ccc(NC(=O)CCn2cc(F)cn2)cc1C(F)(F)F,2124.0,0
O=C1NC2(CCCCC2)C(=O)N1c1ccc(F)c(C(F)(F)F)c1,4200.0,0
Cc1ccc(N2C(=O)NC(C)(C)C2=O)cc1C(F)(F)F,10000.0,0
Cc1cnn(C[C@](C)(O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)c1,8087.0,0
CC1(C)NC(=O)N(c2ccnc(C(F)(F)F)c2)C1=O,4500.0,0
CC1(C)C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)N1S(=O)(=O)c1ccccc1,4300.0,0
CC(C)(c1ccc(OCc2ncc(NS(C)(=O)=O)s2)cc1)c1cc(Cl)c(OCCCl)c(C#N)c1,500.0,1
CC(C)(c1ccc(OCc2cnc(NS(C)(=O)=O)nc2)cc1)c1cc(Cl)c(OCCCl)c(C#N)c1,500.0,1
Cc1nc(NS(C)(=O)=O)nc(COc2ccc(C(C)(C)c3cc(Cl)c(OCCCl)c(C#N)c3)cc2)c1C,500.0,1
CC1(C)NC(=O)N(c2ccc(Cl)c(C(F)(F)F)c2)C1=O,1300.0,0
N#Cc1ccc(N2C(=O)C3CCc4cc(-c5ccccc5)ccc4N3C2=S)cc1C(F)(F)F,3438.0,0
N#Cc1ccc(N2C(=O)C3CCc4cc(Br)ccc4N3C2=S)cc1C(F)(F)F,4377.0,0
C[C@](O)(Cn1cc(C(F)(F)F)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,71.0,1
Cc1cn(C[C@](C)(O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)nc1Cl,332.0,1
N#Cc1ccc(N2C(=O)C3(CCCC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,80.7,1
CC(C)(C)OC(=O)Nc1ccc(-c2cnn(C[C@](C)(O)C(=O)Nc3ccc(C#N)c(C(F)(F)F)c3)c2)cc1,1153.0,0
C[C@](O)(Cn1cc(Cl)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,136.0,1
C[C@](O)(Cn1cc([N+](=O)[O-])cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,36.0,1
N#Cc1ccc(N2C(=O)C3CNc4cc(Br)ccc4N3C2=S)cc1C(F)(F)F,9862.0,0
N#Cc1ncc(N2C(=O)C3(CCCCC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,93.3,1
CC1(C)NC(=O)C(c2ccc(F)c(C(F)(F)F)c2)C1=O,10000.0,0
O=C1NC2(CCCC2)C(=O)N1c1ccc(F)c(C(F)(F)F)c1,990.0,1
N#Cc1ccc(N2C(=O)C3CCc4cc(-c5cnc(Cl)nc5)ccc4N3C2=S)cc1C(F)(F)F,8075.0,0
CC1(C)NC(=O)N(c2cnccn2)C1=O,10000.0,0
N#Cc1ncc(N2C(=O)C3(CCCC3)N(c3cnc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,2219.0,0
CCOC(=O)Nc1cc2c(cc1F)CC1C(=O)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=S)N1C2,6170.0,0
CC(C)(c1ccc(OCc2ccnc(NS(C)(=O)=O)n2)cc1)c1cc(F)c(OCCCl)c(Cl)c1,500.0,1
C[C@](O)(Cn1cc(Cl)c(Br)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,138.0,1
N#Cc1ccc(N2C(=O)C3CCc4cc(-c5ccc(C(F)(F)F)nc5)ccc4N3C2=S)cc1C(F)(F)F,2183.0,0
CC(C)(c1ccc(OCC(O)CO)cc1)c1ccc(OCC(O)CCl)cc1,6000.0,0
C[C@](O)(Cn1cc(-c2ccccc2)c(C#N)n1)C(=O)Nc1cnc(C#N)c(C(F)(F)F)c1,579.0,1
CC1(C)C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)N1CC#N,290.0,1
C[C@](O)(Cn1cc(-c2ccccc2)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1152.0,0
CC1(C)C(=O)N(c2cnc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc2c(c1)COC2=O,941.1,1
c1ccc(C2Nc3ccc4ccccc4c3C3C4CCC(C4)C23)cc1,5600.0,0
N#Cc1ccc(N2C(=O)C3CCc4cc(-c5cnc6ccccc6c5)ccc4N3C2=S)cc1C(F)(F)F,8953.0,0
N#Cc1ccc(N2C(=O)C3(CCOC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,238.8,1
N#Cc1ccc(N2C(=O)C3(CCC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,216.7,1
Brc1ccc(C2Nc3ccc4ccccc4c3C3C=CCC32)cc1,150.0,1
CSc1nc(C)c(COc2ccc(C(C)(C)c3cc(Cl)c(OCCCl)c(C#N)c3)cc2)o1,500.0,1
CC(C)S(=O)(=O)Nc1nc(COc2ccc(C(C)(C)c3cc(Cl)c(OCCCl)c(C#N)c3)cc2)co1,500.0,1
N#Cc1ccc(N2C(=O)C3(CC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,669.6,1
CC(C)(c1ccc(OCc2nc(NS(C)(=O)=O)cs2)cc1)c1cc(Cl)c(OCCCl)c(C#N)c1,500.0,1
O=C1N[C@H](c2ccccc2)C(=O)N1c1ccc(F)c(C(F)F)c1,5300.0,0
CC1(C)NC(=O)N(c2cccnc2)C1=O,9600.0,0
N#Cc1ncc(N2C(=O)C3(CCOC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,516.2,1
CC(C)(C)OC(=O)Nc1cnn(C[C@](C)(O)C(=O)Nc2cnc(C#N)c(C(F)(F)F)c2)c1,6108.0,0
CC1(C)CNC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O,6900.0,0
CC1(C)CN(c2ccc(F)c(C(F)(F)F)c2)C(=O)N1,8100.0,0
C[C@](O)(Cn1ccc(-c2ccccc2)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4770.0,0
O=C1C2CCCN2C(=O)N1c1ccc(F)c(C(F)(F)F)c1,3500.0,0
CC1(C)NC(=O)N(c2ccnc3ccccc23)C1=O,1300.0,0
CCOC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCCc4ccccc43)c2)s1,2030.0,0
C[C@](O)(Cn1cc(C#N)cn1)C(=O)Nc1cnc(C#N)c(C(F)(F)F)c1,59.0,1
CN1C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1(C)C,1300.0,0
C[C@](O)(Cn1cccn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1442.0,0
C[C@](O)(Cn1cc(F)cn1)C(=O)Nc1ccc(C#N)c(Cl)c1,427.0,1
N#Cc1ccc(N2C(=O)C3(CCCOC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,140.9,1
CC1(C)NC(=O)N(c2cccc(C(F)(F)F)c2)C1=O,6000.0,0
N#Cc1ccc(N2C(=O)C3CCc4ccccc4N3C2=S)cc1C(F)(F)F,2837.0,0
CC1NC(=O)N(c2ccc(F)c(C(F)F)c2)C1=O,10000.0,0
CC1(C)NC(=O)N(c2ccncc2)C1=O,3800.0,0
Clc1ccc(C2Nc3ccc4ccccc4c3C3C4CCC(C4)C23)cc1,7450.0,0
C[C@@](Cn1cc(N)cn1)(OC(=O)CCl)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,901.0,1
C[C@](O)(Cn1cc(-c2ccc(F)cc2)c(F)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,285.0,1
C[C@](O)(Cn1cc(C#N)c(Br)n1)C(=O)Nc1cnc(C#N)c(C(F)(F)F)c1,5481.0,0
CC1(C)C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)N1CCc1ccccc1,2400.0,0
CC1(C)C(=O)NC(=O)N1c1ccc(F)c(C(F)(F)F)c1,2800.0,0
N#Cc1ccc(N2C(=O)C3CCc4cc(-c5ccn(C6CC6)n5)ccc4N3C2=S)cc1C(F)(F)F,4527.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cnc2c(c1)COC2=O,2292.0,0
CC1(C)CC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O,910.0,1
N#Cc1ccc(N2C(=O)C3CSc4cc(Br)ccc4N3C2=S)cc1C(F)(F)F,18140.0,0
Cc1noc(C)c1-c1ccc2c(c1)CCC1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=S)N21,5978.0,0
CC(C)(c1ccc(OCc2cnc(NS(C)(=O)=O)o2)cc1)c1cc(Cl)c(OCCCl)c(C#N)c1,500.0,1
CC(C)(c1ccc(OCc2ccnc(NS(C)(=O)=O)n2)cc1)c1cc(Cl)c(OCCCl)c(Cl)c1,500.0,1
CCOC(=O)C1Nc2ccc3ccccc3c2C2C=CCC12,820.0,1
CC1(C)OC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O,2100.0,0
C[C@](O)(Cn1cc(C(F)(F)F)cn1)C(=O)Nc1cnc(C#N)c(C(F)(F)F)c1,208.0,1
N#Cc1ccc(N2C(=O)C3(CCCC3)N(c3ccc4c(c3)CCOC4=O)C2=S)cc1C(F)(F)F,134.6,1
C[C@@](O)(Cn1cc(F)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,192.0,1
O=C1CNC(=O)N1c1ccc(F)c(C(F)(F)F)c1,260.0,1
CC1(CO)NC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O,4800.0,0
C[C@](O)(Cn1ccc(-c2ccc(F)cc2)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1069.0,0
C#Cc1ccc(-c2cnn(C[C@](C)(O)C(=O)Nc3ccc(C#N)c(C(F)(F)F)c3)c2)cc1,276.0,1
C[C@](O)(Cn1cc(Br)c(F)n1)C(=O)Nc1cnc(C#N)c(C(F)(F)F)c1,35.0,1
N#Cc1ccc(N2C(=O)C3(CCCCC3)N(c3ccc4c(c3)COC4=O)C2=S)cc1C(F)(F)F,95.2,1
CC1(C)CC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)N1,10000.0,0
Clc1ccc(C2Nc3ccc4ccccc4c3C3C=CCC32)cc1,1920.0,0
C[C@](O)(Cn1cc(Br)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,427.0,1
Clc1ccccc1C1Nc2ccc3ccccc3c2C2C=CCC21,2400.0,0
Clc1ccc(C2Nc3ccc4ccccc4c3C3OCCCC23)c(Cl)c1,20350.0,0
Fc1ccccc1C1Nc2ccc3ccccc3c2C2C=CCC21,220.0,1
C[C@](O)(Cn1cc(I)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,2038.0,0
N#Cc1ccc(N2C(=O)C3CCc4cc(-c5cccnc5)ccc4N3C2=S)cc1C(F)(F)F,3906.0,0
CCN1C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1(C)C,140.0,1
CC(C)(c1ccc(OCc2cnc(Cl)o2)cc1)c1cc(Cl)c(OCCCl)c(C#N)c1,500.0,1
CC1(C)NC(=O)N(c2ccc(F)c(C#N)c2)C1=O,3700.0,0
CC(C)S(=O)(=O)c1nc(COc2ccc(C(C)(C)c3cc(Cl)c(OCCCl)c(C#N)c3)cc2)co1,500.0,1
C[C@](O)(Cn1cc(F)cn1)C(=O)Nc1cc(C(F)(F)F)c(C#N)cc1I,5450.0,0
C[C@@]1(Cn2cc(F)cn2)OC(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C1=O,1131.0,0
Fc1cc(F)c2[nH]cc(-c3ccc4ccccc4n3)c2c1,30.0,1
Cc1ccc2c(-c3ccc4ccccc4n3)c[nH]c2c1F,2170.0,0
Fc1cc2c(-c3ccc4c(-c5cncs5)cccc4n3)c[nH]c2c(F)c1F,70.0,1
CC(C)NC(=O)c1cccc2nc(-c3cn(COP(=O)([O-])[O-])c4c(F)c(F)c(F)cc34)ccc12.[Na+].[Na+],660.0,1
O=C(NCC1CC1)c1cccc2nc(-c3c[nH]c4c(F)c(F)c(F)cc34)ccc12,180.0,1
O=C(NCC(F)F)c1cccc2nc(-c3c[nH]c4c(F)c(F)c(F)cc34)ccc12,40.0,1
Fc1ccc2c(-c3ccc4ccccc4n3)c[nH]c2c1F,190.0,1
C[C@](O)(CN1CCOCC1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1018.0,0
Cc1c(F)ccc2c(-c3ccc4ccccc4n3)c[nH]c12,170.0,1
Cc1cccc2c(-c3ccc4ccc(Cl)cc4n3)c[nH]c12,1650.0,0
Fc1cc2c(-c3ccc4ccccc4n3)c[nH]c2c(F)c1F,90.0,1
CCC(=O)N[C@H](C[C@H](C)C(Cl)(Cl)Cl)C(=O)N1C(=O)C=C(OC)[C@@H]1C[C@H](C)C(Cl)Cl,6500.0,0
Fc1cc(Cl)cc2c(-c3ccc4ccccc4n3)c[nH]c12,130.0,1
C[C@](O)(Cn1nncc1-c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,317.0,1
CC(C)(C)NC(=O)c1cccc2nc(-c3c[nH]c4c(F)c(F)c(F)cc34)ccc12,740.0,1
Fc1ccc2c(-c3ccc4ccccc4n3)c[nH]c2c1Cl,30.0,1
Cc1cccc2c(-c3ccc4cccc(Cl)c4n3)c[nH]c12,200.0,1
Cc1cccc2c(-c3ccc4cccc(F)c4n3)c[nH]c12,100.0,1
C[C@](O)(Cn1cncn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1091.0,0
Cc1cc(Cl)c2[nH]cc(-c3ccc4ccccc4n3)c2c1,1900.0,0
C[C@](O)(Cn1ccc(-c2ccc(F)cc2)c1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,226.0,1
C[C@](O)(Cn1cc(-c2ccc(F)cc2)nn1)C(=O)Nc1cnc(C#N)c(C(F)(F)F)c1,217.0,1
COC1=CC(=O)N(C(=O)[C@@H](CCC(Cl)(Cl)Cl)NC(=O)C(C)(C)C)[C@@H]1CCC(Cl)(Cl)Cl,10000.0,0
C[C@](O)(Cn1cnc(C(F)(F)F)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1013.0,0
Cc1cccc2c(-c3ccc4ccc(F)cc4n3)c[nH]c12,300.0,1
CN1CCC(Oc2ccc(N3C(=S)N(c4cnc(C#N)c(C(F)(F)F)c4)C(=O)C34CCC4)cc2)CC1,127.0,1
C[C@](O)(Cn1cc(-c2ccc(F)cc2)nn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,383.0,1
Cc1cccc2c(-c3ccc4c(C(F)(F)F)cccc4n3)c[nH]c12,240.0,1
CNC(=O)c1cccc2nc(-c3c[nH]c4c(C)cccc34)ccc12,230.0,1
Cc1cccc2ccc(-c3c[nH]c4c(C)cccc34)nc12,180.0,1
Fc1cc(Cl)c2[nH]cc(-c3ccc4ccccc4n3)c2c1,100.0,1
Cc1cccc2c(-c3ccc4ccccc4n3)c[nH]c12,60.0,1
C[C@](O)(Cn1cncc1Br)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1019.0,0
OC(c1cccc2nc(-c3c[nH]c4c(F)c(F)c(F)cc34)ccc12)C(F)(F)F,32000.0,0
Fc1cc2c(-c3ccc4c(C(F)(F)F)cccc4n3)c[nH]c2c(F)c1F,550.0,1
Cc1cccc2c(-c3ccc4cccc(Br)c4n3)c[nH]c12,160.0,1
O=C(NC1CC1)c1cccc2nc(-c3c[nH]c4c(F)c(F)c(F)cc34)ccc12,70.0,1
C[C@](O)(Cn1ccnc1)C(=O)Nc1ccc(C#N)c(Cl)c1,1856.0,0
Clc1cccc2c(-c3ccc4ccccc4n3)c[nH]c12,100.0,1
Fc1cc2c(-c3ccc4c(-c5nccs5)cccc4n3)c[nH]c2c(F)c1F,500.0,1
CNC(=O)c1cccc2nc(-c3c[nH]c4c(F)c(F)c(F)cc34)ccc12,110.0,1
Clc1cc(Cl)c2[nH]cc(-c3ccc4ccccc4n3)c2c1,1500.0,0
Cc1cc(F)cc2c(-c3ccc4ccccc4n3)c[nH]c12,230.0,1
Cc1cc(C)c2[nH]cc(-c3ccc4ccccc4n3)c2c1,1590.0,0
C[C@](O)(CN(c1ccccc1)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,172.0,1
Cc1cccc(C(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c1,50000.0,0
O=C(Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1)C1CCCCC1,50000.0,0
Oc1ccccc1/C=N/c1ccc2oc(-c3ccccc3)nc2c1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3c(F)cccc3Cl)cc2o1,780.0,1
COC(=O)c1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,30740.0,0
N#Cc1ccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,2250.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccccc1,110.0,1
CC(=O)N1c2cc(S(=O)(=O)Nc3ccc(OCc4ccccc4)cc3)c(Br)cc2CC1C,50000.0,0
C[C@H](Oc1cc(Cl)ccc1Cl)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,50000.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccc(Br)cc1,1550.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccc(F)cc1,2270.0,0
CCCCS(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,7050.0,0
O=C(c1ccccc1)c1ccc(/N=C/c2ccccc2O)cc1,50000.0,0
CC1NC(=O)NC(=O)C1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2o1,50000.0,0
CCOC(=O)C(CC)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1,50000.0,0
Oc1ccccc1/C=N/c1ccc(Cl)c(Cl)c1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3Cl)cc2o1,410.0,1
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,4160.0,0
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)c1,1590.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3cc4c(cc3Cl)OCO4)cc2o1,1470.0,0
O=S(=O)(Cc1ccc(Cl)cc1)Nc1ccc(OCc2ccccc2)cc1,50000.0,0
Cc1ccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,11520.0,0
O=C(Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1Cl,50000.0,0
Cc1cc(C)c(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)c(C)c1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2o1,25060.0,0
Cc1cccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c1,1400.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2o1,890.0,1
Cc1ccc(OC(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c(C)c1,50000.0,0
O=C(Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1F,50000.0,0
O=[N+]([O-])c1ccc(CS(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,50000.0,0
