smiles molregno
O=C(N1CCC(C(=O)O)(C(F)(F)F)CC1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2141345
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(N(C)CC3CCOCC3)c(S(C)(=N)=O)c2)cc1 2301057
O=C(O)C1CC2(C1)CC(C(=O)N1CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C1)C2 2196534
C=CC[C@]1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)c(C)c3)C2)CC[C@H](C(=O)O)CC1 2110450
CS(=O)(=O)c1ccc(CNC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1 2516953
CC(C)CN(Cc1ccc(N2CC(C3CCOCC3)C2)cc1)S(=O)(=O)Cc1ccccc1 2134732
O=C(N1CC[C@@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)N1CCOCC1CO 2249569
CCS(=O)(=O)c1ccc(CNC(=O)c2ccc3c(c2)c2ccccc2n3CC(C)C)cc1 2297055
CCS(=O)(=O)c1ccc(C(NC(=O)c2ccccc2)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1 2375666
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2112096
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3C)c(F)c2)CC1 2134991
[2H]C([2H])([2H])N(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(NC(=O)CN(C)C)nn2C(C)C)cc1N1CC2CC2C1 1955022
CC(C)CN(Cc1cccc(Cl)c1)S(=O)(=O)c1ccc(N2CCN(S(C)(=O)=O)CC2)cc1 1825231
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(Cl)cc(C#N)c3)cs2)cc1 2268936
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(Cl)c32)cc1 2350728
Cc1cc(CN2CCN(Cc3ccncc3)CC2)ccc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1 1780701
CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(OC)ncnc4C4CC4)nc3n([C@H](C3CC3)C(F)(F)F)c2=O)nc1 2531296
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(C3)CC(O)(C(F)(F)F)C4)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F 2473117
CC(=O)N1CCC(C(N)=O)(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2184366
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c(CC#N)c2)cc1 2301423
O=C(CO)N1CC[C@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2159335
O=C(N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(O)CCOCC1 2156736
CCC[C@]1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)c(C)c3)C2)CC[C@H](C(=O)O)CC1 2195829
C[C@H]1C(=O)C(C#N)=C[C@@]2(C)c3nc(-c4ccncc4)nc(-c4ccccc4)c3CC[C@H]12 2470048
COc1ccc2c(c1)CCN(C(=O)COCC(=O)O)[C@H]2C(=O)Nc1cc(F)c([Si](C)(C)C)c(F)c1 2283263
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(N3CCC3)c(Oc3ccc(C#N)cc3)c(Cl)c2c1 2106566
Cn1ccc2c(S(=O)(=O)N(CC(F)(F)F)c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cccc21 2080596
CCN(CC)c1nc2ccc(C(O)(c3cccnc3)c3cccc(Cl)c3)cc2c(Cl)c1Oc1ccccc1 2132798
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccc(F)c23)cc1F 2378832
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(OCc4ccccc4OC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2179070
O=S(=O)(c1cccc(Cl)c1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1 2080597
Cc1cc(-c2nc(-c3ccccc3)c3c(n2)[C@]2(C)C=C(C#N)C(=O)[C@H](C)[C@H]2CCC3)ccn1 2484339
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(-c4c(F)cccc4F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2170294
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(CC(F)(F)F)c3)C2)CC1 2157833
Cc1ccc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@](C)(C(=O)O)CC3)C2)cc1F 2157270
NC(=O)C(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2126871
COC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCC(C(=O)O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F 2124808
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4cc(F)ccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2152361
Cc1noc(C)c1COC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F 2135883
CCCc1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)c1 2124147
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(C4(F)CCC4)c3)C2)CC1 2170129
CS(=O)(=O)N1CC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2138548
N#Cc1cnc(N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)nc1 2179904
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(C(F)F)c3)C2)CC1 2128309
Cc1ccc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)cc1C 2121813
CNC(=O)C(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2129750
O=C(O)Cc1ccc(CNC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1 2523359
CS(=O)(=O)C1CCC(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2105953
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C[C@H]1CO 2163255
N#Cc1cccc(F)c1COC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCC(C(=O)O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F 2189465
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)c(F)c1F 2459160
Cc1cccc(C)c1COC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCC(C(=O)O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F 2152870
COC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2196365
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(-c3ccc(CC4CCN(C(=O)C(C)(C)C)CC4)c(C#N)c3)c(C(F)(F)F)c2)cc1 2266564
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(C#N)(C(F)(F)F)C(F)(F)F)cc2)cc1 2342507
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)cc3Cl)c(F)c2)CC1 1947608
CC(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4ccccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2152869
[2H]C([2H])([2H])N(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(NC(C)=O)nn2C(C)C)cc1OCC(C)C 1955005
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC(C)(C#N)C3)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F 2471816
NC(=O)CN1CC[C@@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2247856
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3F)c(F)c2)CC1 1947589
O=C(N1CCO[C@@H](CO)C1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2253553
Cc1ccccc1NC(=O)c1cc([N+](=O)[O-])ccc1Cl 2536181
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(OC(F)F)c3)c(F)c2)CC1 2159419
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4ccccc4C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2101372
CC(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2120574
CC(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2162621
CC(C)CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1 2140642
CC(C)Cc1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)c1 2141359
CC(C)(C)OC(=O)N1CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2188749
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(Br)cc3)C2)CC1 2117293
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(C)(OCc4c(F)cccc4F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2156158
NC(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2157807
Cc1cc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C34CCC(C(=O)O)(CC3)CC4)C2)ccc1F 2102361
Cc1ccc(C(=O)Nc2cn3ncnc3c(CN3CCN(C(=O)c4ccccc4)[C@@H](C)C3)c2C)cn1 2377831
CCCN(CCc1ccc(C(F)(F)F)cc1)c1ccc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)cc1 1614423
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(Cl)ccc3Cl)cs2)cc1 1960246
O=C(O)C1CCC(CF)(C(=O)N2CC[C@@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2249474
CC(C)CN(Cc1ccc(N2CCC3(CCCO3)C2)cc1)S(=O)(=O)Cc1ccccc1 2143732
CNC(=O)C1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2103669
C=CC[C@]1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC[C@H](C(=O)O)CC1 2138527
Cc1cc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C3(O)CCC(C(=O)O)CC3)C2)ccc1F 2109348
CC(C)(C)OC(=O)N1CC[C@](c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c2)(S(=O)(=O)c2ccc(F)cc2)C1 2151638
O=C(N1CCC(O)(C(F)(F)F)CC1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2121615
Cc1cccc(C)c1COC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F 2098999
CO[C@H](C)C(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1 2246607
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c(S(=N)(=O)CC)c2)cc1 2297511
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)c(F)c3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2163914
O=C(Nc1ccccc1F)c1cc([N+](=O)[O-])ccc1Cl 2530345
CCS(=O)(=O)c1ccc(C(NC(=O)Cc2cccnn2)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1 2377675
Cc1cc(NC(=O)NCc2ccc(C(C)C(=O)O)cc2)cc(Cl)c1-c1ccccc1OC(F)(F)F 2520550
CCS(=O)(=O)c1ccc(CNC(=O)c2ccc3c(c2)c2ccccc2n3CC2CC2)cc1 2290845
Cn1cncc1C(O)(c1ccnc(C(F)(F)F)c1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1 2296537
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1 2174051
O=C(O)[C@@H]1[C@H]2C[C@H](C(=O)N3CC[C@](c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4)(S(=O)(=O)c4ccc(F)cc4)C3)C[C@H]21 2171616
CC(C)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1 2118406
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(CC(F)F)c3)C2)CC1 2181253
CCC[C@@]12C=C(C#N)C(=O)[C@H](C)[C@H]1CCc1c(-c3ccccc3F)nc(-c3ccnc(C4CC4)c3)nc12 2482946
Cc1c(CN2CCN(C(=O)C3CCCC3)[C@@H](C)C2)cc(F)cc1NC(=O)CCc1ccccc1 2507287
CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Oc3ccc(Cl)cc3)s2)cc1 1958129
Cc1c(Cc2ccccc2)nc(-c2ccco2)n1-c1c(Cl)cccc1Cl 2424890
CC(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4cc(F)ccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2140523
CC(=O)N1CCC(C(N)=O)(C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2132036
CCN(CC)c1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Oc1ccccc1 2182751
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2141157
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl 379948
CC(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(Oc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2101153
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(NCC3(CC)CCOCC3)c(S(C)(=N)=O)c2)cc1 2299705
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(-c4ccsc4)c3)C2)CC1 2145214
Cc1c(CN2CCN(C(=O)C3CCCC3)[C@@H](C)C2)cc(F)cc1NC(=O)CC(CCC(=O)O)c1ccccc1 2492959
COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1 2105950
CC(C)(C)OC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccccc2)C1 2107531
Cc1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)c1 2115335
Cn1cncc1C(O)(c1ccc(C(F)(F)F)nc1)c1ccc2nc(N3CCC3)c(Oc3ccc(C#N)cc3)c(Cl)c2c1 2169000
NC(=O)N1CCC(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1 2161659
O=C(O)c1ccc(-n2nc(Oc3c(Cl)cccc3Cl)c3cccc(F)c32)cc1 2122609
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3Oc3ccc(OC(F)(F)F)cc3)cs2)cc1 2273531
O=C1CCC(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2109172
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c(S(N)(=O)=O)c2)cc1 2301013
O=C(Cc1cc[n+]([O-])cc1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2172966
COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1 2177974
O=C(Nc1ccccc1C(F)(F)F)c1cc([N+](=O)[O-])ccc1Cl 2527167
[2H]C([2H])([2H])N(C(=O)c1c(F)cccc1Cl)c1ncc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F 1953579
O=C(O)C1CN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2133316
CCOc1nc2ccc(C(O)(c3cccnc3)c3cccc(Cl)c3)cc2c(Cl)c1N(C)c1ccccc1 2143868
CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Oc3ccc(C(F)(F)F)cc3)s2)cc1 1958130
O=C(O)[C@H]1CCCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2142962
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1ccc(CN2CCN(Cc3ccncc3)CC2)cc1 1780702
COCC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1 2160261
O=C(CO)N1CC[C@@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2248647
Cc1ccc(C(=O)Nc2cn3ncnc3c(O[C@H]3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)[C@@H](C)C3)c2C)cn1 2382860
CC[C@]1(C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c3)(S(=O)(=O)c3ccc(F)cc3)C2)CC[C@H](C(=O)O)CC1 2163489
O=C(N1CC[C@](c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(CO)CCOCC1 2130982
CC(C)CN(Cc1ccc(-c2cccc(CC(N)=O)c2)cc1)S(=O)(=O)Cc1ccccc1 1748996
COc1ccc(C(C(=O)Nc2ccc([Si](C)(C)C)cc2)N(C)C(=O)c2ccno2)cc1 2281741
O=C(CO)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2105766
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(Cl)cc3)C2)CC1 2127037
CCOc1nc2ccc(C(O)(c3ccc(OC)nc3)c3cncn3C)cc2c(Cl)c1Oc1ccccc1 2166360
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)cc3)c(F)c2)CC1 1947599
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(-c4ccccc4)c(F)c3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2144362
COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(C#N)cc1 2174680
COc1ccc(F)cc1COC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(C)=O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F 2181949
CC(=O)N1CCC2(CC1)CN(c1ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc1)C2 2185452
CC(C)CN(Cc1ccccc1)S(=O)(=O)c1ccc(N2CCN(S(C)(=O)=O)CC2)cc1F 1825222
Cc1cccc(Cl)c1C(=O)c1cn(-c2ccc(C(=O)O)cc2)c2cccc(F)c12 2428748
COc1ccccc1NC(=O)c1cc([N+](=O)[O-])ccc1Cl 2520711
CC(C)N(C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl)C(C)C 2476137
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(-c3ccc(CC4CCN(C(C)=O)CC4)c(C#N)c3)c(C(F)(F)F)c2)cc1 2262114
CCN(CC)c1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(C(F)(F)F)c1Oc1ccc(Cl)cc1 2119983
CC1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCS(=O)(=O)CC1 2182754
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C4CC4)c(F)c3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2174563
CC(C)CN(Cc1ccc(N[C@H]2CC[C@@H](O)CC2)cc1)S(=O)(=O)Cc1ccccc1 2167756
CC(=O)N1CCN(c2ccc(CN(C(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1 1782479
O=C(N1CCOCC1)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2172007
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(CC(C)(C)C(=O)O)nc2CC2CCC2)c(Cl)c1Cl)C(F)(F)F 2484450
CC(C)CN(Cc1cccc(Cl)c1)S(=O)(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1 2120298
O=CN1CCC(C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2188041
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(OCC4CCCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2138671
CC(C)CN(Cc1ccc(N2CCC(C#N)CC2)cc1)S(=O)(=O)Cc1ccccc1 1782469
CC(C)(C)NC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2106346
CC(=O)N1CCN(c2ccc(CN3C(C)CCN(c4ccccc4)S3(=O)=O)c(F)c2)CC1 1990476
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(C)noc4C)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2104374
Cc1c(C(F)(F)F)nc(-c2ccc(Cl)o2)n1-c1c(Cl)cccc1Cl 2433168
COCC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2100283
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c([S+](C)[O-])c2)cc1 2297361
CC(C)CN(Cc1ccc(NC2CCOCC2)cc1)S(=O)(=O)Cc1ccccc1 2142544
COc1ccc(C(C(=O)Nc2ccc(C(C)(C)C)c(Cl)c2)N(C)C(=O)c2ccc(=O)[nH]c2)cc1 2295568
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cncnc23)c(F)c1 2383102
O=C(O)c1ccc(-c2cn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccnc23)c(F)c1 2409312
