SMILES,target_0,target_1,target_2
C1=CC=C(C=C1)C(=O)/C=C/NC2=CC=CC=C2NS(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-],419.0,,
C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Br)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CS5)C(F)(F)F,1757.0,,
C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CN3C4=CC=CC=C4C(=O)C5=CC=CC=C53,925.0,,
C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)NCCBr,955.0,,
C1=CC=C(C=C1)C(=O)C2C(N2)C3=CC=C(C=C3)Br,1116.0,,
C1=CC=C(C=C1)C(=O)CN2C3=C(C=C(C=C3)Cl)OC2=O,4500.0,,
C1=CC=C(C=C1)C(=O)CSC2=C(N=C(O2)C3=CC=C(C=C3)Cl)[P+](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6,1177.0,,
C1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=CC3=CC=CC=C32)/C(=O)N,1250.0,,
C1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=NC=C2)/C(=O)NC3=CC=CC=C3,955.0,,
C1=CC=C(C=C1)C(=O)NC(=CC2=CC=NC=C2)C(=O)NC3=CC=CC=C3,870.0,,
C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=CO3)Cl,348.0,,
C1=CC=C(C=C1)C(=O)NC2=C3C(=C(C=C2)NC4=C(C=CC(=C4)[N+](=O)[O-])O)C(=O)C5=CC=CC=C5C3=O,901.0,,
C1=CC=C(C=C1)C(=O)NCC(=O)OC2=CC=C(C=C2)Cl,1250.0,,
C1=CC=C(C=C1)C(=O)NNC2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O,981.0,,
C1=CC=C(C=C1)C(=O)NNS(=O)(=O)C2=CC=CC=C2[N+](=O)[O-],833.0,,
C1=CC=C(C=C1)C(=O)OC2=NN(C(=C2)N)S(=O)(=O)C3=CC=C(C=C3)Cl,923.0,,
C1=CC=C(C=C1)C(=O)ON=C(C2=CC=C(C=C2)Cl)C3=CC=NC=C3,48.0,,
C1=CC=C(C=C1)C(=O)O[Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,1322.0,,
C1=CC=C(C=C1)C(C(=O)NC2=CC=C(C=C2)Cl)SCC(=O)O,1364.0,,
C1=CC=C(C=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC(=O)C4=CC=CC=C4,376.0,,
C1=CC=C(C=C1)C(C2=C(C=CC(=C2)Br)NC(=O)C3=CC=CC=C3Br)NCC(=O)NN,453.0,,
C1=CC=C(C=C1)C(C2=C(N=CC=C2)Cl)OCC(=O)NCCCN.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,100.0,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)NCCCC(=O)O)O,1327.0,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC(=CC=C3)Cl)NC4=CN=CC=C4,1188.0,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)NC(=O)C4=CC(=CC=C4)[N+](=O)[O-])C5=CC=C(C=C5)NC(=O)C6=CC(=CC=C6)[N+](=O)[O-],1682.0,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,338.0,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)C4=NC5=C(N4)C=C(C=C5)NC(=O)C(C6=CC=CC=C6)C7=CC=CC=C7,3680.0,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl,440.0,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=NC(=NC(=N3)N)N,1250.0,,
C1=CC=C(C=C1)C(CCNC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C3=CC=CC=C3,618.0,,
C1=CC=C(C=C1)C(CCNCCC2=CNC3=CC=CC=C32)C4=CC=C(C=C4)O,474.0,,
C1=CC=C(C=C1)C2=C(C(=NC(=C2C#N)SCC(=O)C3=CC=C(C=C3)Br)N)C#N,560.0,,
C1=CC=C(C=C1)C2=C(C(=NC(=C2C#N)SCC(=O)C3=CC=C(C=C3)[N+](=O)[O-])N)C#N,1845.0,,
C1=CC=C(C=C1)C2=C(C(=NC(=N2)C(Cl)(Cl)Cl)N)C#N,184.0,,
C1=CC=C(C=C1)C2=C(C(=NC3=C2C(=C(S3)C(=O)C4=CC=C(C=C4)F)N)N)C#N,915.0,,
C1=CC=C(C=C1)C2=C(C(=NC3=C2C(=C(S3)C(=O)NC4=CC=C(C=C4)Br)N)N)C#N,763.0,,
C1=CC=C(C=C1)C2=C(C3(C4C(C2(C3=O)C5=CC=CC=C5)C(=O)N(C4=O)C6=CC(=C(C=C6)Cl)C(F)(F)F)C7=CC=CC=C7)C8=CC=CC=C8,616.0,,
C1=CC=C(C=C1)C2=C(C3(C4C(C2(C3=O)C5=CC=CC=C5)C(=O)N(C4=O)C6=CC=C(C=C6)F)C7=CC=CC=C7)C8=CC=CC=C8,474.0,,
C1=CC=C(C=C1)C2=C(C3(C4C(C2(C3=O)C5=CC=CC=C5)C(=O)N(C4=O)C6=CC=CC=C6F)C7=CC=CC=C7)C8=CC=CC=C8,344.0,,
C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)/C=C/4\C5=CC=CC=C5N=C4C6=CC=CC=C6,36.4,,
C1=CC=C(C=C1)C2=C(N(C(=N2)C3=CC4=C(C=CC=N4)C=C3)N5C(=C(N=C5C6=CC7=C(C=CC=N7)C=C6)C8=CC=CC=C8)C9=CC=CC=C9)C1=CC=CC=C1,1505.0,,
C1=CC=C(C=C1)C2=C(N(C=N2)CC(CN3C4=C(C=C(C=C4)Br)C5=C3C=CC(=C5)Br)O)C6=CC=CC=C6,53.2,,
C1=CC=C(C=C1)C2=C(N(C=N2)CC(CN3C4=C(C=C(C=C4)Cl)C5=C3C=CC(=C5)Cl)O)C6=CC=CC=C6,99.7,,
C1=CC=C(C=C1)C2=C(N(N=N2)C3=NON=C3N)C(=O)NN=CC4=CC(=C(C=C4)F)Br,119.4,,
C1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=C(C=C3)O)C4=CC5=C(C=C4)OC6=C5C=C(C=C6)C7=C(N=C(N7)C8=CC=C(C=C8)O)C9=CC=CC=C9,8280.0,,
C1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC5=C(C=C4)C(=O)C6=C5C=C(C=C6)C7=C(N=C(N7)C8=CC=CC=C8)C9=CC=CC=C9,8930.0,,
C1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=CC(=CC=C4)Cl,441.0,,
C1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=CC(=CS4)Br,1104.0,,
C1=CC=C(C=C1)C2=C(NC(=N2)C3=CC(=CC=C3)O)C4=CC5=C(C=C4)OC6=C5C=C(C=C6)C7=C(N=C(N7)C8=CC(=CC=C8)O)C9=CC=CC=C9,1011.0,,
C1=CC=C(C=C1)C2=C3C(=CC(=C3C(=NN2C4=CC=CC=C4)C5=CC=CC=C5)Br)Br,1712.0,,
C1=CC=C(C=C1)C2=C3C=CC4=C(C=CN=C4C3=NC=C2)C5=CC=CC=C5,430.0,,
C1=CC=C(C=C1)C2=CC(=C(C=C2)O)CNCCC3=CC=C(C=C3)F,9.74,,
C1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC=C(C=C3)NC(=O)C4=CC(=CC=C4)[N+](=O)[O-])C5=CC=C(C=C5)NC(=O)C6=CC(=CC=C6)[N+](=O)[O-],1238.0,,
C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3N2,547.0,,
C1=CC=C(C=C1)C2=CC=C(C=C2)CCNC(=O)C3=CC=C(C=C3)NS(=O)(=O)C(F)(F)F,439.0,,
C1=CC=C(C=C1)C2=CC=C(C=C2)CNC3=CC4=C(C=C3)C=NN4,1042.0,,
C1=CC=C(C=C1)C2=CN(C(=NC3=CC=CC=C3)S2)CCCCCCN4C=C(SC4=NC5=CC=CC=C5)C6=CC=CC=C6,525.0,,
C1=CC=C(C=C1)C2=CN=C(N=C2)C(Br)(Br)Br,142.8,,
C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3O,643.0,,
C1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)NCCNS(=O)(=O)C4=CC(=C(C=C4)Cl)Cl,307.2,,
C1=CC=C(C=C1)C2=C[N+]3=C(N2CC(=O)C4=CC=CC=C4)SC=C3.[Br-],1216.0,,
C1=CC=C(C=C1)C2=NC(=C(Cl)Cl)C(=O)O2,1250.0,,
C1=CC=C(C=C1)C2=NC(=C(N=C2C3=CC=C(C=C3)C4=NC(=C(N=C4C5=CC=CC=C5)C#N)C#N)C#N)C#N,1159.0,,
C1=CC=C(C=C1)C2=NC(=CC(=N2)NC3=CC=NC=C3)C4=CN=CC=C4,1443.0,,
C1=CC=C(C=C1)C2=NC(=CC(=N2)NCCCN3C=CN=C3)C4=CC=NC=C4,458.0,,
C1=CC=C(C=C1)C2=NC(=CS2)C3=CC(=CC=C3)NC(=O)C4=CC=CS4,672.0,,
C1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)Br,1285.0,,
C1=CC=C(C=C1)C2=NC(C3=CC=CC=C3N2)(C4=CC=CC=C4)C5=CC=CC=C5,590.0,,
C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)F)C(=N2)SCCO,182.7,,
C1=CC=C(C=C1)C2=NC3=CC4=C(C=C3N2)NC(=N4)C5=CC=CC=C5,1199.0,,
C1=CC=C(C=C1)C2=NC3=CC4=CC=CC=C4C=C3N=C2C5=CSC=C5,2834.0,,
C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)NCCN,375.0,,
C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C(C4=CC=CC=C42)C5=CC=CC=C5,770.0,,
C1=CC=C(C=C1)C2=NC3=NC(=NN3C(=C2)C(F)(F)F)C(=O)NC4=CC(=CC(=C4)OC5=CC=C(C=C5)F)[N+](=O)[O-],3114.0,,
C1=CC=C(C=C1)C2=NC3=NN=NN3C4=C2C=C(C=C4)Cl,1177.0,,
C1=CC=C(C=C1)C2=NN(C(=C2)N3C4=CC=CC=C4N=C3C5=CC=C(C=C5)[N+](=O)[O-])C6=CC=CC=C6,611.0,,
C1=CC=C(C=C1)C2=NN(N(N2)C3=CC=CC=C3)C4=CC=CC=C4,129.1,,
C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=CC4=CC=CC=C43)C5=CC=CC=C5,130.9,,
C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=CC=C3)C4=CC=CC=C4.[Br-],206.7,,
C1=CC=C(C=C1)C2=NN=C(O2)C3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)Br,1250.0,,
C1=CC=C(C=C1)C2=NN=C3C4=CC=CC=C4C(=O)C3=C2,392.0,,
C1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NCC3=CN=CC=C3,1127.0,,
C1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=CC=CC=C5S2,112.2,,
C1=CC=C(C=C1)C2C3=C(N=CNC3=O)OC4=C2C(=O)NC=N4,462.0,,
C1=CC=C(C=C1)C2N=C(N=C(N2C3=CC=CC=C3)N)N.Cl,204.3,,
C1=CC=C(C=C1)C=C(C=NNC(=O)C2=CC=C(C=C2)F)Br,618.0,,
C1=CC=C(C=C1)C=CC(=O)C2=C(C3=C(C=CC(=C3)[N+](=O)[O-])NC2=O)C4=CC=CC=C4,4460.0,,
C1=CC=C(C=C1)C=CC(=O)NC2=CC=C(C=C2)C3=NC4=C(N3)C=CC(=C4)NC(=O)C=CC5=CC=CC=C5,115.6,,
C1=CC=C(C=C1)C=CC(=O)NNC(=O)C2=CN=CC=C2,1011.0,,
C1=CC=C(C=C1)C=NNC2=NC3=CC=CC=C3N2,1191.0,,
C1=CC=C(C=C1)CC(=O)N,9500.0,,
C1=CC=C(C=C1)CC(=O)NC(C2=CC=C(C=C2)Cl)C3=C(C4=C(C=CC=N4)C=C3)O,337.0,,
C1=CC=C(C=C1)CC(=O)NC(C2=CC=CC=C2)C3=C(C4=C(C=CC=N4)C=C3)O,382.0,,
C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C4=NC5=C(N4)C(=C(C=C5)NC(=O)C6=CC=C(C=C6)NC(=O)CC7=CC=CC=C7)Cl,6020.0,,
C1=CC=C(C=C1)CC(=O)NCC2=CC=C(C=C2)NC3=C(N=C4N3C=CC=C4)C5=CN=CC=C5.C(=O)(C(F)(F)F)O,6.13,,
C1=CC=C(C=C1)CC(=O)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,315.6,,
C1=CC=C(C=C1)CC(C(=O)N)NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],680.0,,
C1=CC=C(C=C1)CC(C(C2=CC=CC=C2)(C3=CC=CC=C3)O)NCC4=CC=CC=C4O,27.55,,
C1=CC=C(C=C1)CC2=CC=C(C=C2)OC(=O)N,738.0,,
C1=CC=C(C=C1)CC2=CC=[N+](C=C2)CC3=CC=CC=C3.[Cl-],72.5,,
C1=CC=C(C=C1)CC2C(=O)N3C(=N2)C4=CC=CC=C4N=C3SCC5=CC=C(C=C5)Cl,1051.0,,
C1=CC=C(C=C1)CCC(=O)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,13.77,,
C1=CC=C(C=C1)CCC2=NC(=NO2)C3=CC=C(C=C3)NC(=O)C4=CC=CS4,554.0,,
C1=CC=C(C=C1)CCCNC2=CC=NC3=CC4=CC=CC=C4C=C23,208.8,,
C1=CC=C(C=C1)CCN2C(=NNC2=S)C3=CC=NC=C3,1080.0,,
C1=CC=C(C=C1)CCN2C3=CC=CC=C3N=C2COC4=CC=C(C=C4)Cl,165.4,,
C1=CC=C(C=C1)CCN2C=CN(C(=O)C2=O)CC3=CC(=CC=C3)C(F)(F)F,1250.0,,
C1=CC=C(C=C1)CCNC(=O)C(=O)NN=CC2=CC=CC=C2,82.0,,
C1=CC=C(C=C1)CCNC(=O)C2=CN=C(N=C2NC3=CC=CC=C3)NCCCN4C=CN=C4,843.0,,
C1=CC=C(C=C1)CCNC2=CC=CC3=CC=CC=C32,7.52,,
C1=CC=C(C=C1)CCNC2=NC(=NC=C2C(=O)NCC3=CC=CC=C3)NCCCN4C=CN=C4,320.0,,
C1=CC=C(C=C1)CCNC2=NC=NC3=C2NC4=CC=CC=C43,136.5,,
C1=CC=C(C=C1)CCNCC(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3.C(=O)O.C(=O)O,623.0,,
C1=CC=C(C=C1)CN2C(=O)C3=C(C=CS3)N=C2SCC4=CC(=O)N5C=CC=CC5=N4,1285.0,,
C1=CC=C(C=C1)CN2C(=O)C3C(C2=O)C4(C(=C(C3(C4=O)C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=C8,12500.0,,
C1=CC=C(C=C1)CN2C3=CC=CC=C3C4=C2N=C(N=N4)NN=CC5=CC=CC=C5O,1722.0,,
C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(C4=CC(=C(C=C4)Cl)Cl)O.Cl,43.6,,
C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(C4=CC=C(C=C4)Br)O.Cl,101.1,,
C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(C4=CC=C(C=C4)Cl)O.Cl,50.6,,
C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2N=NC4=C(C=CC5=CC=CC=C54)NC6=CC=CC=C6,669.0,,
C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2NN=NC4=NC5=CC=CC=C5N4CC6=CC=CC=C6,81.9,,
C1=CC=C(C=C1)CN2C3=CC=CC=C3[N+](=C2C4=CC=C(O4)Br)CC5=CC=CC=C5,259.8,,
C1=CC=C(C=C1)CN2C=NC3=C2C(=NC=N3)Cl,1088.0,,
C1=CC=C(C=C1)CN=C2C=CN(C=C2)CC(=O)C3=CC(=CC=C3)Br,110.3,,
C1=CC=C(C=C1)CN=C2C=CN(C=C2)CC(=O)C3=CC(=CC=C3)[N+](=O)[O-].Br,439.0,,
C1=CC=C(C=C1)CN=C2C=CN(C=C2)CC(=O)C3=CC=C(C=C3)Cl,602.0,,
C1=CC=C(C=C1)CN=C2C=CN(C=C2)CC(=O)C3=CC=C(C=C3)I.Br,448.0,,
C1=CC=C(C=C1)CN=C2C=CN(C=C2)CC3=CC=CC=C3C#N.Br,465.0,,
C1=CC=C(C=C1)CNC(=O)C(C2=CC=C(C=C2)F)N(CC3=CC=CO3)C(=O)C4=NC=CN=C4,2516.0,,
C1=CC=C(C=C1)CNC(=O)C2=C(N(N=N2)CC3=C(C=C(C=C3)F)Cl)N,722.0,,
C1=CC=C(C=C1)CNC(=O)C2=CC=CC3=C2C=CC=C3Br,1471.0,,
C1=CC=C(C=C1)CNC(=O)C2=CN=C(N=C2NC3=CC=CC=C3)NCCCN4C=CN=C4,369.0,,
C1=CC=C(C=C1)CNC2=C(N=NC(=N2)C3=CC=CC=N3)C4=CC=CC=C4,326.0,,
C1=CC=C(C=C1)CNC2=NC(=CN=C2)C3=CC=C(C=C3)O,1250.0,,
C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)NC4=CC=C(C=C4)F,58.6,,
C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)NC4=CC=CC=C4,93.4,,
C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)NC4=CC=CC=C4F.Cl,918.0,,
C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)NC4=CC=CC=C4O.Cl,1121.0,,
C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)SCC(=O)NCC4=CC=CO4,378.0,,
C1=CC=C(C=C1)CNCC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O,13.55,,
C1=CC=C(C=C1)COC(=O)NCCNC(=O)COC(C2=CC=CC=C2)C3=CN=CC=C3.C(=O)(C(F)(F)F)O,941.0,,
C1=CC=C(C=C1)COC2=C(C=C(C=C2)C(F)(F)F)NC(=O)C3=CC=CC=C3O,949.0,,
C1=CC=C(C=C1)COC2=CC=C(C=C2)C3C4=C(C5=CC=CC=C5C4=O)NC6=CC=CC=C6S3,103.4,,
C1=CC=C(C=C1)CSC2=C(N=CS2)[P+](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5.[I-],563.0,,
C1=CC=C(C=C1)CSC2=NC3=C(C4=CC=CC=C4N3)N=N2,748.0,1316.0,
C1=CC=C(C=C1)CSC2=NC3=C(N2)C=NC=C3,1150.0,,
C1=CC=C(C=C1)C[N+]2=CC=C(C=C2)/C=C/C3=CC=C(C=C3)Br,66.6,,
C1=CC=C(C=C1)C[N+]2=CC=C(C=C2)C3=NC4=CC=CC=C4S3.[Br-],1481.0,,
C1=CC=C(C=C1)C[N+]2=CC=C(C=C2)C=CC3=CC=C(C=C3)Br.[Cl-],103.1,,
C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC(=NC(=N3)NN=C(CC(=O)C(F)(F)F)C(F)(F)F)NN=C(CC(=O)C(F)(F)F)C(F)(F)F,1007.0,,
C1=CC=C(C=C1)N(CCCNC(=O)CCl)C(=O)NC2=CC(=C(C=C2)Cl)Cl,74.0,,
C1=CC=C(C=C1)N2C(=NC=N2)C3=C(C=CC(=C3)OCC(F)(F)F)OCC(F)(F)F,12500.0,,
C1=CC=C(C=C1)N2C(=O)/C(=C/3\C4=CC=CC=C4N(C3=O)CC5=CC=CC6=CC=CC=C65)/C(=O)N2,1250.0,3260.0,
C1=CC=C(C=C1)N2C(C3(C(C24C(=O)C5=CC=CC=C5C4=O)C6=CC=C(C=C6)Br)C(=O)C7=CC=CC=C7C3=O)C8=CC=C(C=C8)Br,914.0,,
C1=CC=C(C=C1)N2C3=C(C(=O)N(C(=N3)SCC#N)CC4=CC=CO4)SC2=S,715.0,,
C1=CC=C(C=C1)N2C3=C(C=N2)C(=O)N(C(=N3)C4=CC=CC=C4F)C5=CC=C(C=C5)Br,1230.0,,
C1=CC=C(C=C1)N2C3C=C(C=CC3=NC4=C2C=C(C=C4)NS(=O)(=O)C5=CC=C(C=C5)Br)NS(=O)(=O)C6=CC=C(C=C6)Br,1467.0,,
C1=CC=C(C=C1)N2C=C(C3=CC=CC=C32)CCO,225.6,,
C1=CC=C(C=C1)N=C2/C(=C/C3=CC=C(C=C3)O)/SC(=O)N2,1091.0,2161.0,
C1=CC=C(C=C1)N=C2N(C(=NC3=CC=CC=C3)N(C(=NC4=CC=CC=C4)N2C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC=C7,468.0,,
C1=CC=C(C=C1)N=C2NC(=O)/C(=C\C3=CC(=C(C=C3)F)Br)/S2,94.2,1633.0,
C1=CC=C(C=C1)N=C2NC(=O)C(S2)CC(=O)NC3=C(C=CC(=C3)Cl)Cl,7080.0,,
C1=CC=C(C=C1)N=CC2=C(C(=CC=C2)O)O,435.0,,
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2OCC(CN3C4=CC=CC=C4C5=CC=CC=C53)O,266.9,,
C1=CC=C(C=C1)NC(=O)CSC2=NN3C(=NN=C3C4=CC=CS4)C=C2,3470.0,,
C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)Br,1163.0,,
C1=CC=C(C=C1)NC(=O)NNC2=C3C=CC=CC3=NC4=CC=CC=C42,756.0,,
C1=CC=C(C=C1)NC(=S)NCCCCCCN,859.0,,
C1=CC=C(C=C1)NC(=S)NN=CC=NNC(=S)NC2=CC=CC=C2,288.0,,
C1=CC=C(C=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)N4C5=CC=CC=C5N=N4,259.1,,
C1=CC=C(C=C1)NC2=C(C=C(C=C2Br)[N+](=O)[O-])[N+](=O)[O-],75.8,,
C1=CC=C(C=C1)NC2=NC(=C(S2)C(=NC#N)N)N,2390.0,,
C1=CC=C(C=C1)NC2=NC(=NC(=N2)NN=CC3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])NC5=CC=CC=C5,933.0,,
C1=CC=C(C=C1)NC2=NC(=NC(=N2)NN=CC3=CC=C(O3)[N+](=O)[O-])NC4=CC=CC=C4,454.0,,
C1=CC=C(C=C1)NC2=NC(=NC(=N2)NN=CC3=CC=CC=C3I)NC4=CC=C(C=C4)[N+](=O)[O-],2822.0,,
C1=CC=C(C=C1)NC2=NC(=NC=C2)NC3=CC=CC=C3,1926.0,,
C1=CC=C(C=C1)NC2=NC3=C(C=C(C=C3)[N+](=O)[O-])N=C2NC4=CC=CC=C4,955.0,,
C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCO.Cl,626.0,,
C1=CC=C(C=C1)NC2=NN=C(S2)N=NC3=CC=CC=C3,884.0,,
C1=CC=C(C=C1)OC(=O)NC2=CC=C(C=C2)Cl,2014.0,,
C1=CC=C(C=C1)OC2=C(C=C(C=C2)N3C(=CC(=N3)C4=CC=C(C=C4)N)N)S(=O)(=O)O.Cl,1250.0,,
C1=CC=C(C=C1)OC2=CC=C(C=C2)CCNC(=O)C3=C(N=CC=C3)SCC#N,130.2,,
C1=CC=C(C=C1)OC2=CC=C(C=C2)NC3=NC4=NON=C4N=C3NC5=CC=C(C=C5)OC6=CC=CC=C6,1250.0,,
C1=CC=C(C=C1)OC2=CC=CC(=C2)/C=C/3\C(=O)NC(=S)N3,190.9,,
C1=CC=C(C=C1)OC2=CC=CC(=C2)C(C3=C(C4=C(C=CC=N4)C=C3)O)NC5=CC=CC=N5,320.0,,
C1=CC=C(C=C1)OC2=CC=CC(=C2)C=C3C(=O)NC(=S)N3,1945.0,,
C1=CC=C(C=C1)OC2=CC=CC(=C2)C=NNC3=NC4=CC=CC=C4N3,962.0,,
C1=CC=C(C=C1)OC2=CC=CC3=C2C(=NC(=N3)N)N,26.73,,
C1=CC=C(C=C1)OC2=CC=CC=C2C(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5N4,2140.0,,
C1=CC=C(C=C1)OCC(=O)NC(C2=CC=C(C=C2)[N+](=O)[O-])C3=CC(=C4C=CC=NC4=C3O)Cl,434.0,,
C1=CC=C(C=C1)OCC(=O)NC(C2=CC=CO2)C3=CC(=C4C=CC=NC4=C3O)Cl,589.0,,
C1=CC=C(C=C1)OCC(=O)NC2=NC=CS2,1258.0,,
C1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CO,23.3,,
C1=CC=C(C=C1)OCCOC2=CC=C(C=C2)NC3=C4C=CC=CC4=NC5=CC=CC=C53,347.0,,
C1=CC=C(C=C1)OCCOC2=CC=C(C=C2)NC3=CC=NC4=CC5=CC=CC=C5C=C34,97.5,,
C1=CC=C(C=C1)P(=S)(C2=CC=CC=C2)OCC3C(C3(Cl)Cl)COP(=S)(C4=CC=CC=C4)C5=CC=CC=C5,484.0,,
C1=CC=C(C=C1)S(=O)(=O)OC2=C(C3=CC=CC=C3C=C2)CC4=C(C=CC5=CC=CC=C54)OS(=O)(=O)C6=CC=CC=C6,1843.0,,
C1=CC=C(C=C1)SC2=CC=C(O2)/C=C(\C#N)/C3=NC4=CC=CC=C4N3,947.0,,
C1=CC=C(C=C1)SC2=CC=C(O2)C=C(C#N)C3=NC4=CC=CC=C4N3,501.0,,
C1=CC=C(C=C1)SCC(=O)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,632.0,,
C1=CC=C(C=C1)[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C(=C(Cl)Cl)NC(=O)C4=CC=C(C=C4)F,171.0,,
C1=CC=C(C=C1)[Si]2(N[Si](N[Si](N2)(C3=CC=CC=C3)C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC=C7,298.8,,
C1=CC=C2C(=C1)C(=C(N2)O)N=NC(=O)CSC3=CC=C(C=C3)Cl,1992.0,,
C1=CC=C2C(=C1)C(=C3C2=NC4=NONC4=N3)N=NC(=S)N,582.0,,
C1=CC=C2C(=C1)C(=C3C=CC=CC3=C2C4=CC=C(C=C4)N5C(=O)C6=CC=CC7=C6C(=CC=C7)C5=O)C8=CC=C(C=C8)N9C(=O)C1=CC=CC2=C1C(=CC=C2)C9=O,1003.0,,
C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC(=O)C4=C(C=CC(=C4)Cl)O,484.0,,
C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NCCC4=CN=CN4,2464.0,,
C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NCCNC4=C5C=CC=CC5=NC6=CC=CC=C64,858.0,,
C1=CC=C2C(=C1)C(=CC(=C2O)SC3=NC=NN3)NS(=O)(=O)C4=CC=C(C=C4)F,323.0,,
C1=CC=C2C(=C1)C(=CC(=N2)OC3=CC=C(C=C3)C4=NC5=CC=CC=C5N=C4)C#N,6150.0,,
C1=CC=C2C(=C1)C(=CC(=O)C2=O)NC3=CC=C(C=C3)CC4=CC=NC=C4,739.0,,
C1=CC=C2C(=C1)C(=CC(=O)C2=O)NC3=CC=C(C=C3)O,785.0,,
